trip_distance,fare_amount,winter,spring,summer,fall,PULongitude,PULatitude,DOLongitude,DOLatitude,pickup_datetime,dropoff_datetime,ride_duration,Early morning,Morning,Afternoon,Night,Holiday Proximity,label
1.0,8.5,0,0,1,0,-73.9721454850812,40.7568161553126,-73.9904776189691,40.7403134645878,2019-06-29 18:55:28,2019-06-29 19:06:45,0 days 00:11:17.000000000,0,0,0,0,0,C
1.83,9.0,1,0,0,0,-73.9170580317151,40.80743953086439,-73.9250591826957,40.829211474507204,2019-01-28 23:24:15,2019-01-28 23:37:10,0 days 00:12:55.000000000,0,0,0,1,0,C
1.55,7.5,0,1,0,0,-73.9569723853064,40.7804914757347,-73.97827334184859,40.7841073645538,2019-03-23 20:12:41,2019-03-23 20:19:54,0 days 00:07:13.000000000,0,0,0,0,0,C
1.1,6.0,0,1,0,0,-73.9904776189691,40.7403134645878,-74.00249690862721,40.734611555981395,2019-04-29 16:54:07,2019-04-29 17:00:04,0 days 00:05:57.000000000,0,0,1,0,0,B
1.35,8.0,0,0,0,1,-74.0083857570117,40.735248066679,-73.9999401565074,40.7483972248318,2019-09-15 18:53:41,2019-09-15 19:03:40,0 days 00:09:59.000000000,0,0,0,0,0,C
1.0,5.5,1,0,0,0,-73.9898566508315,40.7622367556144,-73.9774318381095,40.758226481221705,2019-02-26 05:51:20,2019-02-26 05:55:42,0 days 00:04:22.000000000,0,0,0,0,0,B
3.11,18.15,0,0,0,1,-73.94847420881209,40.6065579859268,-73.9626937337469,40.64098273381,2019-09-16 23:03:05,2019-09-16 23:16:42,0 days 00:13:37.000000000,0,0,0,1,0,G
2.22,10.0,1,0,0,0,-73.99245532771059,40.748476361761796,-74.0071756920052,40.7253763405368,2019-02-24 12:08:47,2019-02-24 12:20:44,0 days 00:11:57.000000000,0,0,0,0,0,D
1.66,9.5,0,0,0,1,-73.97827334184859,40.7841073645538,-73.96557217995941,40.7824597386361,2019-10-23 10:47:21,2019-10-23 10:59:03,0 days 00:11:42.000000000,0,1,0,0,0,C
1.0,8.5,0,0,1,0,-73.9774318381095,40.758226481221705,-73.9898566508315,40.7622367556144,2019-07-28 12:34:19,2019-07-28 12:45:32,0 days 00:11:13.000000000,0,0,0,0,0,C
2.36,11.0,0,0,1,0,-73.9678083909732,40.797866268004,-73.98135241373991,40.7739059853886,2019-08-05 22:15:53,2019-08-05 22:28:01,0 days 00:12:08.000000000,0,0,0,1,0,D
1.7,11.0,0,0,0,1,-73.98135241373991,40.7739059853886,-73.9769419924356,40.7476542811031,2019-09-26 21:04:59,2019-09-26 21:19:40,0 days 00:14:41.000000000,0,0,0,0,0,D
2.0,11.5,1,0,0,0,-73.9774318381095,40.758226481221705,-73.96557217995941,40.7824597386361,2019-01-10 11:23:57,2019-01-10 11:40:07,0 days 00:16:10.000000000,0,1,0,0,0,D
2.93,10.5,0,0,0,1,-73.9512079916544,40.7784958687768,-73.97125597712959,40.7491720982236,2019-10-29 01:46:16,2019-10-29 01:56:57,0 days 00:10:41.000000000,1,0,0,0,0,D
0.65,6.0,0,0,0,1,-73.9904776189691,40.7403134645878,-73.99245532771059,40.748476361761796,2019-10-21 10:39:58,2019-10-21 10:47:12,0 days 00:07:14.000000000,0,1,0,0,0,B
2.66,13.5,1,0,0,0,-73.98878589284921,40.753514091774605,-74.0013747299582,40.7238990714701,2019-01-28 11:57:55,2019-01-28 12:17:40,0 days 00:19:45.000000000,0,1,0,0,0,E
0.91,6.5,0,0,1,0,-73.97836698802041,40.7644254534051,-73.9774318381095,40.758226481221705,2019-06-20 19:34:25,2019-06-20 19:42:06,0 days 00:07:41.000000000,0,0,0,0,0,B
0.6,4.5,0,0,1,0,-73.9569723853064,40.7804914757347,-73.9656914919459,40.7685418846646,2019-07-27 20:03:27,2019-07-27 20:06:12,0 days 00:02:45.000000000,0,0,0,0,0,A
0.7,5.0,0,0,0,1,-73.9967775123964,40.7425461606612,-74.0083857570117,40.735248066679,2019-09-06 17:38:49,2019-09-06 17:43:51,0 days 00:05:02.000000000,0,0,1,0,0,B
1.94,14.0,1,0,0,0,-73.9774318381095,40.758226481221705,-73.9545680421348,40.7655068182316,2019-01-08 14:52:20,2019-01-08 15:13:53,0 days 00:21:33.000000000,0,0,1,0,0,E
1.85,8.5,0,1,0,0,-73.9999401565074,40.7483972248318,-73.9904776189691,40.7403134645878,2019-04-24 20:57:26,2019-04-24 21:06:47,0 days 00:09:21.000000000,0,0,0,0,0,C
4.0,14.0,1,0,0,0,-73.94582981800791,40.776534228995104,-73.98592880648721,40.7488076668144,2019-02-11 14:40:29,2019-02-11 14:53:29,0 days 00:13:00.000000000,0,0,1,0,0,E
1.22,7.5,0,1,0,0,-73.9904776189691,40.7403134645878,-73.9774318381095,40.758226481221705,2019-05-21 09:14:39,2019-05-21 09:23:06,0 days 00:08:27.000000000,0,1,0,0,0,C
0.99,6.5,1,0,0,0,-73.9841761608222,40.759844740029294,-73.9721454850812,40.7568161553126,2019-01-15 07:31:08,2019-01-15 07:38:37,0 days 00:07:29.000000000,0,1,0,0,0,B
4.27,22.5,0,1,0,0,-73.9774318381095,40.758226481221705,-73.9678083909732,40.797866268004,2019-05-30 17:39:18,2019-05-30 18:14:12,0 days 00:34:54.000000000,0,0,1,0,1,I
1.31,6.5,0,0,0,1,-73.9946282171513,40.7324859518256,-73.9999401565074,40.7483972248318,2019-09-07 02:21:44,2019-09-07 02:29:12,0 days 00:07:28.000000000,1,0,0,0,0,B
1.02,5.5,1,0,0,0,-73.9986779466048,40.7286117315904,-73.9967775123964,40.7425461606612,2019-01-16 17:59:25,2019-01-16 18:04:41,0 days 00:05:16.000000000,0,0,1,0,1,B
2.1,7.5,1,0,0,0,-73.9597126787805,40.7668388165846,-73.9769419924356,40.7476542811031,2019-12-25 10:15:41,2019-12-25 10:20:36,0 days 00:04:55.000000000,0,1,0,0,0,C
2.6,14.5,0,0,0,1,-73.9512079916544,40.7784958687768,-73.98135241373991,40.7739059853886,2019-11-09 10:56:08,2019-11-09 11:16:07,0 days 00:19:59.000000000,0,1,0,0,0,E
2.1,10.0,1,0,0,0,-73.9898566508315,40.7622367556144,-74.0083857570117,40.735248066679,2019-02-01 21:26:50,2019-02-01 21:39:09,0 days 00:12:19.000000000,0,0,0,0,0,D
1.4,8.5,1,0,0,0,-73.9833103532463,40.737348376320796,-73.9986779466048,40.7286117315904,2019-02-14 20:52:37,2019-02-14 21:03:29,0 days 00:10:52.000000000,0,0,0,0,0,C
0.7,6.5,0,0,1,0,-73.9999401565074,40.7483972248318,-73.98592880648721,40.7488076668144,2019-08-01 18:12:32,2019-08-01 18:20:04,0 days 00:07:32.000000000,0,0,0,0,0,B
0.5,5.0,0,0,1,0,-73.9569723853064,40.7804914757347,-73.9449566676846,40.7906501597646,2019-08-16 07:50:19,2019-08-16 07:54:40,0 days 00:04:21.000000000,0,1,0,0,0,B
0.94,6.0,0,0,1,0,-73.9771193707357,40.7403592357115,-73.9769419924356,40.7476542811031,2019-07-17 23:33:55,2019-07-17 23:39:49,0 days 00:05:54.000000000,0,0,0,1,0,B
2.3,14.0,0,1,0,0,-73.9769419924356,40.7476542811031,-74.00249690862721,40.734611555981395,2019-04-05 19:36:12,2019-04-05 19:57:21,0 days 00:21:09.000000000,0,0,0,0,0,E
1.2,7.0,0,1,0,0,-73.97125597712959,40.7491720982236,-73.9904776189691,40.7403134645878,2019-05-12 11:30:44,2019-05-12 11:38:26,0 days 00:07:42.000000000,0,1,0,0,0,B
18.0,52.0,1,0,0,0,-74.0071756920052,40.7253763405368,-73.77826365890199,40.64260452171779,2019-02-04 07:22:52,2019-02-04 08:13:35,0 days 00:50:43.000000000,0,1,0,0,0,J
0.91,8.5,0,0,1,0,-73.9841761608222,40.759844740029294,-73.9774318381095,40.758226481221705,2019-07-19 14:55:42,2019-07-19 15:07:49,0 days 00:12:07.000000000,0,0,1,0,0,C
1.1,7.5,0,1,0,0,-73.9512079916544,40.7784958687768,-73.9569723853064,40.7804914757347,2019-03-10 12:40:25,2019-03-10 12:49:04,0 days 00:08:39.000000000,0,0,0,0,0,C
1.2,7.0,0,0,0,1,-73.9769419924356,40.7476542811031,-74.004512572075,40.7524372519647,2019-11-12 23:35:00,2019-11-12 23:42:24,0 days 00:07:24.000000000,0,0,0,1,0,B
4.44,15.0,1,0,0,0,-73.8728037146871,40.7748673895178,-73.9293212827563,40.7352734102809,2019-12-15 20:11:17,2019-12-15 20:23:47,0 days 00:12:30.000000000,0,0,0,0,0,F
3.0,14.0,0,0,1,0,-74.004512572075,40.7524372519647,-73.9778420751297,40.7317281591558,2019-06-23 21:40:03,2019-06-23 21:58:23,0 days 00:18:20.000000000,0,0,0,0,0,E
0.39,4.0,0,1,0,0,-73.94582981800791,40.776534228995104,-73.9512079916544,40.7784958687768,2019-05-06 14:44:34,2019-05-06 14:47:17,0 days 00:02:43.000000000,0,0,1,0,0,A
0.55,4.5,0,0,1,0,-73.9597126787805,40.7668388165846,-73.9597126787805,40.7668388165846,2019-06-12 23:46:26,2019-06-12 23:49:51,0 days 00:03:25.000000000,0,0,0,1,0,A
5.3,18.0,1,0,0,0,-74.0078121163865,40.706659617356,-73.9721454850812,40.7568161553126,2019-02-25 16:53:45,2019-02-25 17:09:25,0 days 00:15:40.000000000,0,0,1,0,0,G
1.1,11.0,0,1,0,0,-73.9904776189691,40.7403134645878,-74.004512572075,40.7524372519647,2019-05-15 15:28:50,2019-05-15 15:44:47,0 days 00:15:57.000000000,0,0,1,0,0,D
1.8,11.0,1,0,0,0,-73.9999401565074,40.7483972248318,-73.9774318381095,40.758226481221705,2019-02-26 08:46:21,2019-02-26 09:01:33,0 days 00:15:12.000000000,0,1,0,0,0,D
3.2,19.0,1,0,0,0,-74.0129193755126,40.708975618892005,-73.9833103532463,40.737348376320796,2019-02-11 17:41:44,2019-02-11 18:11:50,0 days 00:30:06.000000000,0,0,1,0,0,G
3.0,12.0,1,0,0,0,-73.9938994033218,40.766692374666796,-73.9678083909732,40.797866268004,2019-12-06 21:39:44,2019-12-06 21:50:31,0 days 00:10:47.000000000,0,0,0,0,0,D
3.13,15.5,0,1,0,0,-73.9852141243977,40.7279442789046,-73.9841761608222,40.759844740029294,2019-04-16 19:12:11,2019-04-16 19:34:05,0 days 00:21:54.000000000,0,0,0,0,0,F
0.81,6.0,0,1,0,0,-73.995328797204,40.6962383270628,-73.9863827475546,40.701732471687,2019-03-11 18:04:35,2019-03-11 18:11:05,0 days 00:06:30.000000000,0,0,0,0,0,B
2.67,13.0,0,1,0,0,-73.9833103532463,40.737348376320796,-73.9898566508315,40.7622367556144,2019-04-10 20:44:57,2019-04-10 21:02:36,0 days 00:17:39.000000000,0,0,0,0,0,E
0.99,6.5,0,0,1,0,-73.99245532771059,40.748476361761796,-73.9904776189691,40.7403134645878,2019-08-10 11:35:06,2019-08-10 11:42:29,0 days 00:07:23.000000000,0,1,0,0,0,B
2.6,11.5,0,0,1,0,-73.9898566508315,40.7622367556144,-73.9569723853064,40.7804914757347,2019-07-01 15:57:10,2019-07-01 16:11:16,0 days 00:14:06.000000000,0,0,1,0,0,D
0.73,4.5,0,0,0,1,-73.9769419924356,40.7476542811031,-73.9774318381095,40.758226481221705,2019-11-08 23:57:29,2019-11-09 00:01:00,0 days 00:03:31.000000000,0,0,0,1,0,A
14.19,43.0,0,0,0,1,-73.8728037146871,40.7748673895178,-74.0078121163865,40.706659617356,2019-11-04 08:36:37,2019-11-04 09:24:25,0 days 00:47:48.000000000,0,1,0,0,0,J
0.8,5.5,1,0,0,0,-73.94582981800791,40.776534228995104,-73.9597126787805,40.7668388165846,2019-02-16 06:52:29,2019-02-16 06:57:17,0 days 00:04:48.000000000,0,1,0,0,0,B
3.22,14.0,1,0,0,0,-73.9774318381095,40.758226481221705,-73.97281451745029,40.7917662467824,2019-01-02 17:43:30,2019-01-02 18:01:21,0 days 00:17:51.000000000,0,0,1,0,0,E
1.78,10.5,0,1,0,0,-73.97836698802041,40.7644254534051,-73.97827334184859,40.7841073645538,2019-03-21 21:06:21,2019-03-21 21:19:27,0 days 00:13:06.000000000,0,0,0,0,0,D
0.8,10.0,0,0,0,1,-73.9967775123964,40.7425461606612,-73.9999401565074,40.7483972248318,2019-09-10 18:44:50,2019-09-10 18:59:42,0 days 00:14:52.000000000,0,0,0,0,0,D
1.2,9.0,1,0,0,0,-73.97836698802041,40.7644254534051,-73.9841761608222,40.759844740029294,2019-02-15 15:26:05,2019-02-15 15:38:07,0 days 00:12:02.000000000,0,0,1,0,0,C
2.4,11.0,1,0,0,0,-73.9898566508315,40.7622367556144,-73.9569723853064,40.7804914757347,2019-12-06 17:28:06,2019-12-06 17:42:02,0 days 00:13:56.000000000,0,0,1,0,0,D
1.0,7.0,1,0,0,0,-73.9833103532463,40.737348376320796,-73.9852141243977,40.7279442789046,2019-01-11 16:17:04,2019-01-11 16:24:45,0 days 00:07:41.000000000,0,0,1,0,0,B
2.6,12.0,0,1,0,0,-73.9721454850812,40.7568161553126,-74.0013747299582,40.7238990714701,2019-03-06 21:08:38,2019-03-06 21:23:00,0 days 00:14:22.000000000,0,0,0,0,0,D
3.17,17.0,0,0,0,1,-73.9907183626618,40.719211674204395,-73.9651741989212,40.756589298489295,2019-09-25 07:47:17,2019-09-25 08:12:11,0 days 00:24:54.000000000,0,1,0,0,0,F
1.9,9.0,0,0,1,0,-73.9833103532463,40.737348376320796,-73.9721454850812,40.7568161553126,2019-08-13 18:19:29,2019-08-13 18:28:55,0 days 00:09:26.000000000,0,0,0,0,0,C
1.01,6.0,0,0,0,1,-73.97281451745029,40.7917662467824,-73.97827334184859,40.7841073645538,2019-11-20 07:55:11,2019-11-20 08:00:33,0 days 00:05:22.000000000,0,1,0,0,0,B
2.2,9.0,0,0,1,0,-73.9841761608222,40.759844740029294,-73.9656914919459,40.7685418846646,2019-07-02 22:11:44,2019-07-02 22:20:34,0 days 00:08:50.000000000,0,0,0,1,0,C
2.43,14.0,0,0,1,0,-73.97827334184859,40.7841073645538,-73.9651741989212,40.756589298489295,2019-06-11 15:03:32,2019-06-11 15:23:35,0 days 00:20:03.000000000,0,0,1,0,0,E
0.91,5.5,1,0,0,0,-73.9938994033218,40.766692374666796,-73.97836698802041,40.7644254534051,2019-01-21 19:43:46,2019-01-21 19:48:43,0 days 00:04:57.000000000,0,0,0,0,0,B
1.85,11.5,0,1,0,0,-73.98135241373991,40.7739059853886,-73.9545680421348,40.7655068182316,2019-05-20 11:36:24,2019-05-20 11:52:12,0 days 00:15:48.000000000,0,1,0,0,0,D
4.46,16.5,1,0,0,0,-73.9721454850812,40.7568161553126,-73.9520653308923,40.8042048286288,2019-12-20 19:05:05,2019-12-20 19:23:43,0 days 00:18:38.000000000,0,0,0,0,0,F
2.98,16.5,0,0,1,0,-73.9999401565074,40.7483972248318,-73.9982526213797,40.7130578275841,2019-07-12 22:39:16,2019-07-12 23:03:56,0 days 00:24:40.000000000,0,0,0,1,0,F
6.73,22.0,0,1,0,0,-74.0161196692833,40.7116120831165,-73.9721454850812,40.7568161553126,2019-04-06 08:09:08,2019-04-06 08:27:07,0 days 00:17:59.000000000,0,1,0,0,0,H
2.5,12.5,0,0,0,1,-73.9656914919459,40.7685418846646,-73.9678083909732,40.797866268004,2019-11-23 10:28:00,2019-11-23 10:44:09,0 days 00:16:09.000000000,0,1,0,0,0,E
2.11,12.0,1,0,0,0,-73.9774318381095,40.758226481221705,-73.9967775123964,40.7425461606612,2019-12-31 17:35:13,2019-12-31 17:51:54,0 days 00:16:41.000000000,0,0,1,0,1,D
3.35,15.0,0,1,0,0,-73.99245532771059,40.748476361761796,-73.97281451745029,40.7917662467824,2019-05-11 14:03:03,2019-05-11 14:21:58,0 days 00:18:55.000000000,0,0,1,0,0,F
1.5,10.0,1,0,0,0,-73.8728037146871,40.7748673895178,-73.8874063794919,40.7590574739636,2019-12-05 10:49:21,2019-12-05 11:02:00,0 days 00:12:39.000000000,0,1,0,0,0,D
2.58,15.0,0,1,0,0,-73.97281451745029,40.7917662467824,-73.9656914919459,40.7685418846646,2019-04-03 11:48:24,2019-04-03 12:09:44,0 days 00:21:20.000000000,0,1,0,0,0,F
1.52,10.5,0,0,0,1,-73.9938994033218,40.766692374666796,-73.9841761608222,40.759844740029294,2019-11-22 09:35:54,2019-11-22 09:50:11,0 days 00:14:17.000000000,0,1,0,0,0,D
1.4,15.0,0,1,0,0,-73.9999401565074,40.7483972248318,-73.9774318381095,40.758226481221705,2019-04-07 14:25:44,2019-04-07 14:49:57,0 days 00:24:13.000000000,0,0,1,0,0,F
1.73,11.5,1,0,0,0,-73.9986779466048,40.7286117315904,-73.9769419924356,40.7476542811031,2019-01-19 18:43:55,2019-01-19 18:59:35,0 days 00:15:40.000000000,0,0,0,0,0,D
2.0,10.5,0,0,0,1,-73.9597126787805,40.7668388165846,-73.9449566676846,40.7906501597646,2019-10-01 11:24:50,2019-10-01 11:38:18,0 days 00:13:28.000000000,0,1,0,0,0,D
5.68,18.0,0,1,0,0,-73.8728037146871,40.7748673895178,-73.94232930719009,40.7144695745871,2019-04-08 22:41:14,2019-04-08 22:55:07,0 days 00:13:53.000000000,0,0,0,1,0,G
1.22,7.5,0,1,0,0,-73.9898566508315,40.7622367556144,-73.9651741989212,40.756589298489295,2019-05-04 15:27:59,2019-05-04 15:37:39,0 days 00:09:40.000000000,0,0,1,0,0,C
1.2,7.5,1,0,0,0,-73.9569723853064,40.7804914757347,-73.94582981800791,40.776534228995104,2019-01-28 17:51:31,2019-01-28 17:59:49,0 days 00:08:18.000000000,0,0,1,0,0,C
2.19,12.0,0,0,1,0,-73.9569723853064,40.7804914757347,-73.98135241373991,40.7739059853886,2019-06-18 13:46:52,2019-06-18 14:03:23,0 days 00:16:31.000000000,0,0,1,0,0,D
0.4,4.0,0,1,0,0,-73.9852141243977,40.7279442789046,-73.9852141243977,40.7279442789046,2019-05-05 18:25:45,2019-05-05 18:28:34,0 days 00:02:49.000000000,0,0,0,0,0,A
1.38,8.0,0,1,0,0,-73.94582981800791,40.776534228995104,-73.9597126787805,40.7668388165846,2019-03-25 08:12:17,2019-03-25 08:22:11,0 days 00:09:54.000000000,0,1,0,0,0,C
1.97,9.0,0,1,0,0,-73.9545680421348,40.7655068182316,-73.97125597712959,40.7491720982236,2019-05-10 08:46:51,2019-05-10 08:56:13,0 days 00:09:22.000000000,0,1,0,0,0,C
0.85,8.5,1,0,0,0,-73.9721454850812,40.7568161553126,-73.9841761608222,40.759844740029294,2019-12-20 14:20:09,2019-12-20 14:32:25,0 days 00:12:16.000000000,0,0,1,0,0,C
0.87,5.0,0,1,0,0,-73.97281451745029,40.7917662467824,-73.9678083909732,40.797866268004,2019-05-02 19:30:51,2019-05-02 19:34:35,0 days 00:03:44.000000000,0,0,0,0,0,B
1.6,7.5,0,0,1,0,-74.0078121163865,40.706659617356,-73.9907183626618,40.719211674204395,2019-08-10 20:45:10,2019-08-10 20:52:55,0 days 00:07:45.000000000,0,0,0,0,0,C
2.3,10.0,1,0,0,0,-73.9569723853064,40.7804914757347,-73.97836698802041,40.7644254534051,2019-12-12 07:27:03,2019-12-12 07:37:47,0 days 00:10:44.000000000,0,1,0,0,0,D
1.05,6.5,0,1,0,0,-74.0013747299582,40.7238990714701,-73.9946282171513,40.7324859518256,2019-03-14 14:01:28,2019-03-14 14:08:22,0 days 00:06:54.000000000,0,0,1,0,0,B
0.94,6.5,0,1,0,0,-73.94582981800791,40.776534228995104,-73.9545680421348,40.7655068182316,2019-03-07 15:15:00,2019-03-07 15:22:43,0 days 00:07:43.000000000,0,0,1,0,0,B
0.6,5.0,1,0,0,0,-73.9946282171513,40.7324859518256,-73.9986779466048,40.7286117315904,2019-12-26 14:27:23,2019-12-26 14:32:00,0 days 00:04:37.000000000,0,0,1,0,1,B
0.8,6.0,0,0,0,1,-73.9986779466048,40.7286117315904,-73.9833103532463,40.737348376320796,2019-10-18 13:54:43,2019-10-18 14:01:01,0 days 00:06:18.000000000,0,0,1,0,0,B
1.71,6.5,0,0,0,1,-73.97125597712959,40.7491720982236,-73.9852141243977,40.7279442789046,2019-11-20 23:20:41,2019-11-20 23:24:58,0 days 00:04:17.000000000,0,0,0,1,0,B
1.14,7.0,0,0,1,0,-73.906671830047,40.778193328200494,-73.9214905669465,40.761084729151,2019-06-13 10:08:57,2019-06-13 10:17:28,0 days 00:08:31.000000000,0,1,0,0,0,B
2.63,12.0,0,0,1,0,-74.004512572075,40.7524372519647,-73.9852141243977,40.7279442789046,2019-08-02 18:46:36,2019-08-02 19:02:48,0 days 00:16:12.000000000,0,0,0,0,0,D
1.5,8.0,0,0,0,1,-73.98592880648721,40.7488076668144,-73.9651741989212,40.756589298489295,2019-09-15 17:37:51,2019-09-15 17:46:31,0 days 00:08:40.000000000,0,0,1,0,0,C
1.2,8.5,0,0,1,0,-73.9778420751297,40.7317281591558,-73.9904776189691,40.7403134645878,2019-07-23 10:46:30,2019-07-23 10:57:40,0 days 00:11:10.000000000,0,1,0,0,0,C
0.9,7.0,0,1,0,0,-73.9569723853064,40.7804914757347,-73.9545680421348,40.7655068182316,2019-04-12 08:53:13,2019-04-12 09:02:03,0 days 00:08:50.000000000,0,1,0,0,0,B
3.8,13.5,0,0,1,0,-74.0083857570117,40.735248066679,-73.9656914919459,40.7685418846646,2019-07-30 03:42:43,2019-07-30 03:55:22,0 days 00:12:39.000000000,1,0,0,0,0,E
20.13,52.0,0,1,0,0,-73.77826365890199,40.64260452171779,-73.9569723853064,40.7804914757347,2019-05-11 13:39:40,2019-05-11 14:31:05,0 days 00:51:25.000000000,0,0,1,0,0,J
2.12,10.5,1,0,0,0,-73.98135241373991,40.7739059853886,-73.9597126787805,40.7668388165846,2019-01-25 22:19:08,2019-01-25 22:32:24,0 days 00:13:16.000000000,0,0,0,1,0,D
2.47,15.5,0,0,0,1,-73.9967775123964,40.7425461606612,-73.98230670494641,40.7153860841071,2019-11-07 17:02:40,2019-11-07 17:26:32,0 days 00:23:52.000000000,0,0,1,0,0,F
6.06,19.5,0,0,0,1,-73.9852141243977,40.7279442789046,-73.9449566676846,40.7906501597646,2019-10-13 03:24:48,2019-10-13 03:40:19,0 days 00:15:31.000000000,1,0,0,0,0,G
0.98,6.5,0,0,1,0,-73.9721454850812,40.7568161553126,-73.9651741989212,40.756589298489295,2019-08-03 15:52:39,2019-08-03 15:59:49,0 days 00:07:10.000000000,0,0,1,0,0,B
2.46,17.0,0,1,0,0,-74.00671162438991,40.718695641007706,-73.99245532771059,40.748476361761796,2019-03-06 11:15:49,2019-03-06 11:42:34,0 days 00:26:45.000000000,0,1,0,0,0,F
5.0,22.5,0,1,0,0,-73.97827334184859,40.7841073645538,-73.9946282171513,40.7324859518256,2019-03-06 10:37:08,2019-03-06 11:07:03,0 days 00:29:55.000000000,0,1,0,0,0,I
4.3,18.5,0,0,1,0,-73.9967775123964,40.7425461606612,-73.97281451745029,40.7917662467824,2019-06-24 14:49:41,2019-06-24 15:14:41,0 days 00:25:00.000000000,0,0,1,0,0,G
2.71,10.5,0,0,1,0,-73.9774318381095,40.758226481221705,-74.0083857570117,40.735248066679,2019-06-12 22:00:30,2019-06-12 22:13:23,0 days 00:12:53.000000000,0,0,0,1,0,D
2.03,9.5,1,0,0,0,-73.97827334184859,40.7841073645538,-73.9898566508315,40.7622367556144,2019-01-30 20:53:40,2019-01-30 21:05:00,0 days 00:11:20.000000000,0,0,0,0,0,C
8.83,30.5,0,0,1,0,-73.9678083909732,40.797866268004,-74.01130777063679,40.7033938017209,2019-06-24 09:18:50,2019-06-24 09:51:38,0 days 00:32:48.000000000,0,1,0,0,0,J
0.73,4.5,0,0,1,0,-73.9999401565074,40.7483972248318,-74.004512572075,40.7524372519647,2019-08-10 23:15:39,2019-08-10 23:18:31,0 days 00:02:52.000000000,0,0,0,1,0,A
18.59,52.0,0,1,0,0,-73.77826365890199,40.64260452171779,-73.9774318381095,40.758226481221705,2019-03-28 15:17:30,2019-03-28 16:33:38,0 days 01:16:08.000000000,0,0,1,0,0,J
1.4,6.0,0,0,1,0,-73.9383104968462,40.8055655654775,-73.9512079916544,40.7784958687768,2019-07-08 05:05:00,2019-07-08 05:08:14,0 days 00:03:14.000000000,0,0,0,0,0,B
1.15,7.0,0,1,0,0,-73.98592880648721,40.7488076668144,-73.9999401565074,40.7483972248318,2019-03-03 04:07:28,2019-03-03 04:15:12,0 days 00:07:44.000000000,1,0,0,0,0,B
0.58,5.0,0,0,1,0,-73.97827334184859,40.7841073645538,-73.98135241373991,40.7739059853886,2019-07-27 11:53:30,2019-07-27 11:57:50,0 days 00:04:20.000000000,0,1,0,0,0,B
1.41,8.0,0,0,0,1,-74.0083857570117,40.735248066679,-73.9852141243977,40.7279442789046,2019-11-17 01:30:06,2019-11-17 01:39:29,0 days 00:09:23.000000000,1,0,0,0,0,C
1.0,7.0,0,0,1,0,-73.99245532771059,40.748476361761796,-73.9967775123964,40.7425461606612,2019-06-16 19:34:15,2019-06-16 19:42:45,0 days 00:08:30.000000000,0,0,0,0,0,B
4.99,19.5,1,0,0,0,-73.9678083909732,40.797866268004,-73.9769419924356,40.7476542811031,2019-02-09 13:00:29,2019-02-09 13:25:12,0 days 00:24:43.000000000,0,0,1,0,0,G
1.93,9.5,0,0,1,0,-74.004512572075,40.7524372519647,-73.9879729664182,40.77577020957129,2019-06-20 12:31:38,2019-06-20 12:43:10,0 days 00:11:32.000000000,0,0,0,0,0,C
5.2,21.5,0,1,0,0,-74.0083857570117,40.735248066679,-73.9512079916544,40.7784958687768,2019-03-08 22:47:07,2019-03-08 23:16:53,0 days 00:29:46.000000000,0,0,0,1,0,H
5.6,27.0,0,0,0,1,-73.9656914919459,40.7685418846646,-73.94232930719009,40.7144695745871,2019-10-25 10:29:12,2019-10-25 11:07:53,0 days 00:38:41.000000000,0,1,0,0,0,J
1.9,11.0,0,0,0,1,-74.004512572075,40.7524372519647,-73.9938994033218,40.766692374666796,2019-11-25 14:15:10,2019-11-25 14:28:44,0 days 00:13:34.000000000,0,0,1,0,0,D
1.4,8.0,0,0,1,0,-73.9967775123964,40.7425461606612,-74.0083857570117,40.735248066679,2019-06-20 13:03:23,2019-06-20 13:13:13,0 days 00:09:50.000000000,0,0,1,0,0,C
1.1,6.0,1,0,0,0,-73.9841761608222,40.759844740029294,-73.99245532771059,40.748476361761796,2019-12-11 01:13:52,2019-12-11 01:19:24,0 days 00:05:32.000000000,1,0,0,0,0,B
3.79,17.0,0,0,1,0,-74.00671162438991,40.718695641007706,-73.9841761608222,40.759844740029294,2019-08-31 21:54:59,2019-08-31 22:19:32,0 days 00:24:33.000000000,0,0,0,0,0,F
0.84,5.5,0,1,0,0,-73.9569723853064,40.7804914757347,-73.9449566676846,40.7906501597646,2019-04-08 20:17:21,2019-04-08 20:23:06,0 days 00:05:45.000000000,0,0,0,0,0,B
1.08,5.5,1,0,0,0,-73.97827334184859,40.7841073645538,-73.96557217995941,40.7824597386361,2019-02-11 10:45:46,2019-02-11 10:49:32,0 days 00:03:46.000000000,0,1,0,0,0,B
1.71,11.5,1,0,0,0,-74.0071756920052,40.7253763405368,-74.0129193755126,40.708975618892005,2019-01-16 08:03:04,2019-01-16 08:19:57,0 days 00:16:53.000000000,0,1,0,0,0,D
1.26,7.5,0,0,1,0,-73.9841761608222,40.759844740029294,-73.99245532771059,40.748476361761796,2019-08-24 11:01:18,2019-08-24 11:10:05,0 days 00:08:47.000000000,0,1,0,0,0,C
0.7,7.0,0,1,0,0,-73.9656914919459,40.7685418846646,-73.9545680421348,40.7655068182316,2019-03-22 09:11:37,2019-03-22 09:20:46,0 days 00:09:09.000000000,0,1,0,0,0,B
